Id,SalePrice
1658,142554.53
1659,123710.33
1660,153525.8
1661,484226.94
1662,419779.75
1663,409509.2
1664,499367.94
1665,312493.7
1666,324306.8
1667,392717.7
1668,333191.44
1669,282505.38
1670,373126.56
1671,271319.72
1672,463021.66
1673,288682.38
1674,239359.03
1675,182413.44
1676,184529.38
1677,214458.27
1678,470648.38
1679,393098.03
1680,365758.22
1681,252751.61
1682,289948.0
1683,174765.17
1684,175984.94
1685,168280.89
1686,166325.9
1687,166422.84
1688,192832.69
1689,190262.12
1690,193000.66
1691,177870.33
1692,254210.02
1693,166441.1
1694,177312.61
1695,165665.12
1696,281110.03
1697,172815.75
1698,369776.16
1699,322596.97
1700,242373.92
1701,273314.75
1702,249701.44
1703,249511.0
1704,293722.75
1705,217872.9
1706,439088.0
1707,209908.3
1708,199574.34
1709,279656.47
1710,215559.17
1711,251293.19
1712,273572.4
1713,281662.56
1714,219649.98
1715,194336.0
1716,182173.36
1717,173423.81
1718,129594.08
1719,205443.88
1720,240235.81
1721,170274.61
1722,126293.8
1723,156667.34
1724,213214.1
1725,239610.94
1726,185228.64
1727,155465.34
1728,181612.38
1729,164332.33
1730,155026.06
1731,123669.87
1732,131409.25
1733,117661.45
1734,117681.66
1735,130656.1
1736,113303.55
1737,329676.97
1738,224694.88
1739,266328.56
1740,221800.45
1741,185736.67
1742,163996.81
1743,173400.0
1744,305059.2
1745,219169.56
1746,194601.4
1747,214944.36
1748,223622.58
1749,146149.64
1750,123824.58
1751,240540.5
1752,118772.4
1753,146705.56
1754,187950.81
1755,160414.14
1756,127351.0
1757,121344.61
1758,144868.53
1759,164990.78
1760,167406.6
1761,143644.25
1762,175207.73
1763,169340.38
1764,114673.37
1765,178908.61
1766,186551.5
1767,226633.7
1768,143998.67
1769,181059.66
1770,148996.95
1771,126428.53
1772,137581.86
1773,130883.08
1774,135146.66
1775,135454.9
1776,129072.83
1777,111547.875
1778,141528.55
1779,111607.36
1780,175093.31
1781,127316.27
1782,89942.3
1783,140880.14
1784,102176.984
1785,117770.8
1786,128932.086
1787,159032.72
1788,64742.89
1789,91485.21
1790,77741.695
1791,167638.89
1792,156858.11
1793,133931.33
1794,148268.66
1795,136658.25
1796,113837.945
1797,111460.68
1798,124080.75
1799,107754.37
1800,130777.02
1801,133025.38
1802,123609.61
1803,146554.39
1804,142683.08
1805,136974.39
1806,127019.51
1807,125510.58
1808,122280.47
1809,125983.8
1810,145805.08
1811,92645.84
1812,99795.85
1813,125680.55
1814,93993.234
1815,55431.914
1816,94198.83
1817,104235.89
1818,145153.83
1819,125034.375
1820,54357.723
1821,103466.64
1822,146956.64
1823,41507.07
1824,132239.25
1825,128772.09
1826,98776.17
1827,99581.66
1828,136803.38
1829,110790.58
1830,144974.81
1831,152138.23
1832,86373.8
1833,140774.84
1834,121269.06
1835,127090.63
1836,128179.68
1837,92816.08
1838,128289.99
1839,89645.66
1840,144887.17
1841,138129.05
1842,82615.23
1843,124001.484
1844,126011.8
1845,141907.39
1846,150249.22
1847,163251.7
1848,62428.062
1849,105454.75
1850,119049.67
1851,155155.48
1852,121403.52
1853,135606.66
1854,175141.25
1855,149056.78
1856,228256.83
1857,160783.25
1858,134549.94
1859,117272.945
1860,141660.08
1861,115668.04
1862,301112.06
1863,298444.4
1864,298444.4
1865,315048.28
1866,332094.44
1867,242470.78
1868,313984.97
1869,209436.19
1870,242508.25
1871,229655.36
1872,168289.88
1873,233061.11
1874,144849.73
1875,202642.0
1876,193112.6
1877,212345.97
1878,196415.56
1879,126738.3
1880,133731.58
1881,240080.08
1882,261973.06
1883,191127.78
1884,204177.4
1885,249904.17
1886,302289.4
1887,207503.73
1888,284842.5
1889,164004.33
1890,119925.4
1891,129767.71
1892,107096.234
1893,126864.55
1894,126141.53
1895,134546.08
1896,129530.81
1897,120591.27
1898,112189.92
1899,152383.64
1900,151313.45
1901,175411.38
1902,141082.22
1903,216435.67
1904,137448.36
1905,199501.83
1906,169115.88
1907,208035.16
1908,111790.05
1909,132030.81
1910,120052.65
1911,214410.4
1912,309216.4
1913,153802.77
1914,55140.812
1915,312050.56
1916,69559.22
1917,260680.36
1918,139763.81
1919,171551.84
1920,147934.75
1921,437675.3
1922,319783.2
1923,222661.97
1924,225575.38
1925,189462.53
1926,417857.75
1927,131084.06
1928,156948.48
1929,118920.875
1930,125872.11
1931,148122.23
1932,141871.66
1933,177982.31
1934,182917.77
1935,169743.62
1936,184941.81
1937,182452.77
1938,173739.0
1939,225931.05
1940,191201.97
1941,171693.6
1942,183496.44
1943,201825.4
1944,328286.78
1945,387852.3
1946,142853.95
1947,302301.8
1948,166532.08
1949,249964.0
1950,191726.75
1951,256888.62
1952,226968.73
1953,162284.62
1954,185330.94
1955,139844.34
1956,285393.94
1957,154976.1
1958,319304.75
1959,145769.2
1960,116531.336
1961,119830.39
1962,96709.28
1963,101670.84
1964,108086.7
1965,147717.1
1966,146086.52
1967,277784.66
1968,438125.94
1969,408800.2
1970,465972.78
1971,444803.1
1972,387669.25
1973,256794.08
1974,317220.5
1975,481334.62
1976,268790.9
1977,349264.6
1978,350204.16
1979,363340.94
1980,197693.84
1981,362218.94
1982,223894.02
1983,203601.45
1984,166198.73
1985,212753.81
1986,214825.28
1987,181718.4
1988,171663.78
1989,200047.3
1990,207592.02
1991,228912.78
1992,214194.8
1993,172944.34
1994,250693.33
1995,190173.4
1996,255062.16
1997,310361.25
1998,339178.06
1999,251441.33
2000,318757.1
2001,264945.12
2002,237473.2
2003,257534.25
2004,275820.62
2005,220549.22
2006,227574.31
2007,252899.89
2008,212516.77
2009,190185.92
2010,199553.4
2011,142606.22
2012,170671.14
2013,176055.44
2014,189266.75
2015,205602.06
2016,191020.62
2017,198560.56
2018,119371.87
2019,134817.23
2020,107247.3
2021,105786.15
2022,181589.5
2023,144006.78
2024,258921.47
2025,365542.0
2026,173603.86
2027,145154.94
2028,154510.5
2029,158346.1
2030,274090.78
2031,230547.83
2032,242917.48
2033,267449.25
2034,168090.02
2035,210108.17
2036,201901.25
2037,209204.62
2038,307770.12
2039,214723.69
2040,292499.78
2041,282596.47
2042,207710.83
2043,172178.78
2044,168438.72
2045,213370.5
2046,144043.17
2047,148529.9
2048,144974.39
2049,137851.11
2050,184819.8
2051,106783.234
2052,124355.82
2053,146036.5
2054,84182.36
2055,154861.75
2056,141347.67
2057,119361.625
2058,221477.47
2059,130529.19
2060,174443.62
2061,187889.34
2062,129261.8
2063,115064.45
2064,144428.33
2065,124108.914
2066,163748.02
2067,108705.82
2068,145652.89
2069,84903.98
2070,115144.586
2071,92194.83
2072,133566.53
2073,135914.4
2074,189968.94
2075,147995.16
2076,120140.03
2077,158768.58
2078,127491.11
2079,137101.95
2080,121067.99
2081,131279.36
2082,120601.164
2083,144975.36
2084,108765.76
2085,118122.766
2086,108721.89
2087,130793.86
2088,98181.484
2089,71549.57
2090,134232.98
2091,114704.54
2092,130191.78
2093,126800.8
2094,112162.64
2095,147997.55
2096,73781.484
2097,92220.77
2098,153864.67
2099,58072.03
2100,81704.984
2101,120320.055
2102,128621.984
2103,104528.266
2104,133817.83
2105,124260.15
2106,63735.727
2107,219528.73
2108,113776.734
2109,109744.03
2110,139221.03
2111,138333.64
2112,138558.23
2113,121678.0
2114,116885.836
2115,164111.97
2116,121138.8
2117,147266.83
2118,125014.94
2119,104040.94
2120,110145.41
2121,91256.555
2122,112192.59
2123,81977.695
2124,160088.92
2125,133046.56
2126,141313.97
2127,160853.03
2128,127323.44
2129,92871.59
2130,140183.5
2131,134904.3
2132,123015.61
2133,127748.65
2134,120235.17
2135,88790.47
2136,75152.234
2137,110949.08
2138,132178.22
2139,154026.9
2140,141192.33
2141,140718.08
2142,123636.26
2143,149053.23
2144,124200.67
2145,138218.78
2146,166885.19
2147,139334.47
2148,132933.67
2149,143856.75
2150,215542.11
2151,110793.33
2152,179687.47
2153,162558.66
2154,106962.11
2155,144962.36
2156,290775.4
2157,228913.22
2158,244761.56
2159,211608.31
2160,181415.72
2161,240946.19
2162,417974.53
2163,370828.2
2164,243632.06
2165,186661.47
2166,151456.1
2167,220510.73
2168,196403.22
2169,195523.34
2170,221872.81
2171,147135.02
2172,128892.625
2173,162054.5
2174,234924.89
2175,302011.06
2176,312440.66
2177,236280.66
2178,220627.47
2179,141088.69
2180,204286.47
2181,187343.98
2182,217324.02
2183,186168.12
2184,125334.87
2185,117306.39
2186,151763.92
2187,149357.89
2188,154361.0
2189,290042.03
2190,84197.3
2191,88350.81
2192,89670.8
2193,103271.36
2194,103722.83
2195,115741.195
2196,102159.55
2197,118864.64
2198,166245.97
2199,175909.75
2200,147666.94
2201,143466.83
2202,214440.47
2203,133766.66
2204,180115.72
2205,115974.23
2206,132949.02
2207,227101.47
2208,243634.39
2209,245711.56
2210,118269.52
2211,116301.734
2212,117107.984
2213,110012.4
2214,136481.38
2215,100501.09
2216,144011.17
2217,79788.07
2218,68356.875
2219,69001.31
2220,63938.945
2221,313401.0
2222,262038.03
2223,285089.56
2224,213797.03
2225,113695.27
2226,198302.06
2227,197823.6
2228,245224.64
2229,263765.0
2230,149866.83
2231,210756.78
2232,182057.17
2233,178607.03
2234,231155.25
2235,216600.44
2236,276056.44
2237,355830.06
2238,191683.44
2239,116348.0
2240,158549.19
2241,159320.98
2242,132513.95
2243,130231.64
2244,103199.09
2245,96631.56
2246,142528.58
2247,108801.234
2248,125632.016
2249,130230.9
2250,136147.14
2251,101889.25
2252,171959.38
2253,149278.56
2254,173048.45
2255,186510.94
2256,183146.78
2257,203813.02
2258,160795.06
2259,178195.12
2260,151820.38
2261,177403.44
2262,203330.19
2263,347441.06
2264,493115.84
2265,174969.47
2266,276472.7
2267,392562.7
2268,406363.44
2269,143053.4
2270,195461.45
2271,220828.1
2272,197432.33
2273,162203.1
2274,179561.06
2275,164481.6
2276,183843.97
2277,188684.28
2278,151458.55
2279,124453.11
2280,123022.06
2281,167268.55
2282,184995.44
2283,105365.38
2284,109250.516
2285,146405.2
2286,121638.67
2287,361238.53
2288,263414.1
2289,409752.56
2290,472486.38
2291,322604.03
2292,443295.5
2293,487937.78
2294,412753.7
2295,485170.88
2296,327248.06
2297,311830.12
2298,326120.56
2299,401643.3
2300,331832.62
2301,290760.44
2302,242543.88
2303,240336.88
2304,248383.52
2305,184205.14
2306,181129.61
2307,188460.56
2308,224837.2
2309,275035.78
2310,209677.2
2311,193160.3
2312,178948.88
2313,172096.86
2314,180737.22
2315,175232.12
2316,187792.97
2317,188903.03
2318,178339.47
2319,184842.89
2320,187905.12
2321,237132.16
2322,182635.22
2323,182098.5
2324,175091.98
2325,217693.66
2326,169286.6
2327,205383.94
2328,223819.5
2329,190562.28
2330,183010.25
2331,370351.44
2332,388752.9
2333,324780.66
2334,241196.55
2335,264520.22
2336,328779.94
2337,197426.69
2338,291865.88
2339,216148.94
2340,422955.12
2341,225943.98
2342,234489.53
2343,219874.88
2344,211875.27
2345,234523.75
2346,212434.1
2347,195229.89
2348,243956.17
2349,170860.53
2350,296502.53
2351,261097.1
2352,252570.4
2353,227658.77
2354,139316.27
2355,144693.58
2356,157906.66
2357,192313.67
2358,199173.33
2359,132920.5
2360,118105.19
2361,149648.47
2362,291182.5
2363,137138.17
2364,157614.47
2365,218429.02
2366,190115.2
2367,229080.72
2368,212997.44
2369,228639.4
2370,160036.4
2371,160498.77
2372,191449.58
2373,271690.25
2374,308302.12
2375,252756.92
2376,284466.0
2377,369087.72
2378,141831.08
2379,200267.77
2380,148645.4
2381,169039.61
2382,201377.05
2383,204268.16
2384,242041.06
2385,162381.55
2386,137272.3
2387,136272.11
2388,98525.54
2389,123819.98
2390,145039.39
2391,142229.44
2392,114532.59
2393,165847.7
2394,141253.47
2395,205397.64
2396,143639.73
2397,224518.8
2398,139146.97
2399,58317.676
2400,61843.9
2401,112902.4
2402,135880.58
2403,139107.3
2404,155455.84
2405,152321.88
2406,140857.98
2407,127955.195
2408,143642.47
2409,122045.016
2410,168798.45
2411,122091.81
2412,164523.02
2413,128039.67
2414,138362.27
2415,135455.05
2416,126151.39
2417,134720.19
2418,134830.86
2419,127629.8
2420,127769.73
2421,145168.78
2422,116504.336
2423,127338.734
2424,149644.47
2425,210386.08
2426,135088.4
2427,133574.05
2428,184144.2
2429,112989.86
2430,133629.34
2431,109555.7
2432,149069.44
2433,141119.64
2434,141820.27
2435,149556.44
2436,109870.95
2437,107338.266
2438,127836.03
2439,109027.16
2440,123072.29
2441,94465.84
2442,98718.25
2443,121804.32
2444,138069.12
2445,87066.36
2446,140658.77
2447,189374.55
2448,131884.58
2449,114995.89
2450,150213.4
2451,130119.164
2452,208539.5
2453,89841.83
2454,114667.57
2455,119836.336
2456,136273.4
2457,131597.75
2458,124832.305
2459,111500.44
2460,139585.97
2461,119923.45
2462,141958.02
2463,120607.15
2464,175081.8
2465,137166.17
2466,113237.76
2467,134677.55
2468,76180.016
2469,79013.05
2470,199856.8
2471,207116.81
2472,165910.83
2473,120374.11
2474,84797.32
2475,231269.03
2476,116400.49
2477,126693.945
2478,150471.62
2479,102925.45
2480,152598.88
2481,120593.46
2482,129611.26
2483,112698.76
2484,126140.805
2485,128606.04
2486,160571.64
2487,181282.89
2488,161800.62
2489,150525.02
2490,149472.88
2491,94996.336
2492,184827.38
2493,150134.48
2494,163798.78
2495,88809.35
2496,234894.2
2497,157927.6
2498,111750.93
2499,91961.07
2500,134966.84
2501,139818.47
2502,159777.77
2503,101254.57
2504,181184.38
2505,222392.25
2506,261154.88
2507,309433.25
2508,261179.78
2509,205397.45
2510,219802.33
2511,178979.44
2512,201143.47
2513,217906.98
2514,251165.48
2515,143564.28
2516,165506.73
2517,141045.64
2518,152680.1
2519,219870.47
2520,219159.53
2521,191097.7
2522,220622.42
2523,121906.24
2524,133122.45
2525,149385.1
2526,134674.08
2527,111186.875
2528,133310.11
2529,132673.16
2530,115326.69
2531,259268.88
2532,226243.05
2533,197367.94
2534,225804.39
2535,335878.03
2536,235981.38
2537,227201.55
2538,188382.94
2539,186682.31
2540,177942.61
2541,181055.69
2542,164271.38
2543,124547.266
2544,126662.66
2545,138674.3
2546,127349.18
2547,143370.95
2548,145689.02
2549,159843.31
2550,654361.4
2551,133144.17
2552,133687.84
2553,82366.08
2554,101741.36
2555,114445.9
2556,100854.72
2557,106203.42
2558,148089.19
2559,135770.48
2560,146983.4
2561,138599.72
2562,131691.28
2563,149298.22
2564,205912.48
2565,135072.44
2566,160674.27
2567,141162.98
2568,184106.62
2569,211269.14
2570,117180.83
2571,183729.34
2572,156031.4
2573,226316.2
2574,273512.4
2575,134176.16
2576,128384.97
2577,154578.73
2578,85035.984
2579,71445.17
2580,108204.586
2581,108197.88
2582,106949.664
2583,284220.03
2584,166354.3
2585,174957.44
2586,234652.83
2587,201707.64
2588,145855.98
2589,152909.89
2590,210378.05
2591,210102.97
2592,219911.98
2593,249012.98
2594,179899.75
2595,203059.1
2596,308923.12
2597,176059.47
2598,274162.7
2599,324407.97
2600,136737.64
2601,139671.33
2602,84370.68
2603,93640.27
2604,91385.28
2605,80620.5
2606,147269.08
2607,196931.75
2608,207440.62
2609,172452.39
2610,108164.66
2611,123538.08
2612,157751.02
2613,130758.19
2614,127738.414
2615,152410.95
2616,143581.67
2617,189209.19
2618,181570.97
2619,197396.94
2620,182623.38
2621,174381.58
2622,186104.94
2623,257283.12
2624,322421.97
2625,317811.88
2626,167351.84
2627,166495.88
2628,480433.47
2629,486198.66
2630,337059.84
2631,452827.47
2632,435712.12
2633,297974.88
2634,424208.22
2635,165136.55
2636,181699.34
2637,175146.1
2638,260990.55
2639,190350.88
2640,155990.34
2641,104318.734
2642,191712.86
2643,99651.58
2644,126426.48
2645,104523.484
2646,93586.17
2647,103282.29
2648,143361.23
2649,145288.58
2650,144395.14
2651,140735.39
2652,428158.4
2653,244225.03
2654,230647.02
2655,427758.0
2656,320337.8
2657,353659.12
2658,301362.84
2659,279358.72
2660,343715.66
2661,343819.56
2662,362702.2
2663,288296.94
2664,268677.62
2665,325989.94
2666,287027.84
2667,167861.58
2668,181741.62
2669,178971.58
2670,278884.9
2671,185249.12
2672,199069.66
2673,201576.88
2674,203028.3
2675,165914.78
2676,187926.1
2677,193291.88
2678,248622.4
2679,272656.62
2680,268732.97
2681,418477.5
2682,334099.25
2683,517161.12
2684,314669.62
2685,350625.56
2686,256827.64
2687,333173.0
2688,223881.84
2689,204510.25
2690,472726.16
2691,182271.72
2692,131268.97
2693,192808.78
2694,138995.78
2695,200146.9
2696,187097.77
2697,186235.78
2698,197105.17
2699,170481.3
2700,153014.48
2701,148283.92
2702,109377.5
2703,122540.805
2704,145469.38
2705,119376.53
2706,114353.71
2707,126965.125
2708,133808.64
2709,104352.87
2710,128786.336
2711,254825.33
2712,375049.16
2713,167202.05
2714,147929.39
2715,168201.78
2716,142363.25
2717,184961.03
2718,228429.08
2719,159568.23
2720,175287.3
2721,136719.9
2722,168162.5
2723,136188.19
2724,128955.57
2725,136076.27
2726,150808.52
2727,175370.22
2728,173293.53
2729,155139.36
2730,148299.48
2731,129603.72
2732,131833.02
2733,157589.67
2734,141812.28
2735,135865.55
2736,140774.72
2737,126716.78
2738,137712.61
2739,165897.69
2740,132326.92
2741,143081.64
2742,148829.38
2743,156136.5
2744,158891.27
2745,141674.94
2746,139820.6
2747,137769.89
2748,120181.98
2749,129645.99
2750,138223.39
2751,137150.47
2752,201727.84
2753,150700.69
2754,232904.92
2755,138199.94
2756,91401.055
2757,64333.773
2758,84408.266
2759,159280.12
2760,121049.75
2761,145017.4
2762,147343.25
2763,187127.92
2764,144951.17
2765,281031.22
2766,142347.1
2767,88855.35
2768,134658.02
2769,129381.92
2770,150559.9
2771,113849.89
2772,117091.125
2773,167158.52
2774,143467.52
2775,123787.16
2776,141626.98
2777,150861.31
2778,99937.57
2779,129534.516
2780,99142.25
2781,96339.14
2782,89769.37
2783,98228.5
2784,125321.72
2785,138015.67
2786,65859.74
2787,126771.3
2788,77524.695
2789,183967.27
2790,94609.555
2791,112021.96
2792,56551.273
2793,169057.98
2794,103035.06
2795,125568.766
2796,94693.95
2797,203182.67
2798,113233.33
2799,120972.78
2800,62276.07
2801,106169.91
2802,135090.2
2803,165166.16
2804,131336.33
2805,98577.33
2806,82488.48
2807,161939.1
2808,145601.23
2809,140567.19
2810,131705.84
2811,164313.84
2812,156394.16
2813,152008.0
2814,159091.56
2815,99593.72
2816,259013.6
2817,154382.2
2818,130473.68
2819,163324.73
2820,139158.92
2821,112022.92
2822,207599.73
2823,337703.38
2824,182617.62
2825,134621.69
2826,129077.14
2827,146004.89
2828,213557.6
2829,193716.88
2830,228227.0
2831,168021.75
2832,263197.12
2833,276476.4
2834,213958.98
2835,205173.67
2836,189754.92
2837,147757.38
2838,151692.0
2839,176352.03
2840,199099.45
2841,211163.19
2842,229668.94
2843,149320.14
2844,163035.44
2845,121320.66
2846,212478.47
2847,198005.56
2848,223101.75
2849,202073.84
2850,286720.34
2851,232644.08
2852,231431.86
2853,237084.67
2854,139654.02
2855,199848.6
2856,206149.06
2857,187426.19
2858,208027.03
2859,126048.93
2860,124983.23
2861,122464.05
2862,189810.12
2863,125209.78
2864,239462.45
2865,134315.06
2866,140805.73
2867,96364.5
2868,97352.5
2869,113889.63
2870,124808.375
2871,81391.73
2872,48951.836
2873,102208.85
2874,147088.72
2875,119234.31
2876,172640.48
2877,143094.33
2878,165198.28
2879,146662.06
2880,105542.78
2881,147209.4
2882,177812.83
2883,205115.97
2884,201841.0
2885,187218.06
2886,217129.9
2887,95917.516
2888,138259.25
2889,58501.332
2890,77295.39
2891,135644.69
2892,51751.105
2893,73328.6
2894,52353.004
2895,323626.47
2896,276719.34
2897,202963.83
2898,148477.5
2899,215176.73
2900,157991.77
2901,198733.9
2902,185807.89
2903,334611.3
2904,362643.38
2905,86092.55
2906,190748.11
2907,107812.96
2908,135026.33
2909,145566.25
2910,81706.94
2911,85066.08
2912,141462.03
2913,88391.09
2914,80244.33
2915,85542.56
2916,89065.67
2917,169135.72
2918,120508.04
2919,220493.06
